path	type	size	permissions	modification_time	user	group	device_id	hard_links	special_device_id	inode	block_size	blocks	flags	generation	access_time	change_time	birth_time	year_folder
FEB, 28 2010-Kawigunan Gong Beruk ring Banjar Banglé.txt	file	   8.39K	rw-	2011-11-29T00:25:05Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42095	4096	17	0	0	1980-01-01T00:00:00Z	2011-11-29T00:25:05Z	2018-02-24T03:19:53Z	2010
FEB, 28 2010-Mirengang Satua, Ngalap Sarining Crita.txt	file	   4.33K	rw-	2011-11-29T00:25:55Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42096	4096	9	0	0	1980-01-01T00:00:00Z	2011-11-29T00:25:55Z	2018-02-24T03:20:44Z	2010
FEB, 28 2010-Puja lan Puji.txt	file	   3.39K	rw-	2011-11-29T00:29:34Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42097	4096	7	0	0	1980-01-01T00:00:00Z	2011-11-29T00:29:34Z	2018-02-24T03:21:16Z	2010
FEB, 28 2010-Sastra lan Diah Tantri.txt	file	   2.58K	rw-	2011-11-29T00:34:01Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42098	4096	6	0	0	1980-01-01T00:00:00Z	2011-11-29T00:34:01Z	2018-02-24T03:21:38Z	2010
FEB, 28 2010-Tukang Satua.txt	file	   3.04K	rw-	2011-11-29T00:36:43Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42099	4096	7	0	0	1980-01-01T00:00:00Z	2011-11-29T00:36:43Z	2018-02-24T03:20:22Z	2010
JAN, 2 2010-Endék Bali, Patutné Nénten Kakaryanin Masal.txt	file	   6.6K	rw-	2011-11-29T00:37:37Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42100	4096	14	0	0	1980-01-01T00:00:00Z	2011-11-29T00:37:37Z	2018-02-24T03:19:51Z	2010
JAN, 7 2010-WAKIL BUPATI NINJO GENAH BENCANA.txt	file	   1.13K	rw-	2011-11-29T00:38:34Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42101	4096	3	0	0	1980-01-01T00:00:00Z	2011-11-29T00:38:34Z	2018-02-24T03:19:46Z	2010
JAN, 7 2010-TAWUR AGUNG PURA DESA PAKRAMAN MAS.txt	file	   1.62K	rw-	2011-11-29T00:38:54Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42102	4096	4	0	0	1980-01-01T00:00:00Z	2011-11-29T00:38:54Z	2018-02-24T03:19:45Z	2010
JAN, 7 2010-PEMKOT PACANG NYINAHANG UGER-UGER INDIK ARSITEKTUR BALI.txt	file	   1.47K	rw-	2011-11-29T00:39:06Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42103	4096	3	0	0	1980-01-01T00:00:00Z	2011-11-29T00:39:06Z	2018-02-24T03:20:06Z	2010
JAN, 5 2010-RABIES NINCAP, DB NGEDIKANG DENPASAR.txt	file	   1.47K	rw-	2011-11-29T00:39:20Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42104	4096	3	0	0	1980-01-01T00:00:00Z	2011-11-29T00:39:20Z	2018-02-24T03:21:52Z	2010
JAN, 5 2010-10 MUSEUM NERIMA K. NADHA NUGRAHA 2010.txt	file	   2.54K	rw-	2011-11-29T00:39:33Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42105	4096	6	0	0	1980-01-01T00:00:00Z	2011-11-29T00:39:33Z	2018-02-24T03:22:50Z	2010
JAN, 3 2010-PURA TELAGA SAREN GONG NGLAKSANAYANG CARU BALIK SUMPAH.txt	file	   1.87K	rw-	2011-11-29T00:39:47Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42106	4096	4	0	0	1980-01-01T00:00:00Z	2011-11-29T00:39:47Z	2018-02-24T03:19:36Z	2010
JAN, 3 2010-DONOR DARAH SAJRONING PARIKRAMA KEMANUSIAAN.txt	file	   1.86K	rw-	2011-11-29T00:39:59Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42107	4096	4	0	0	1980-01-01T00:00:00Z	2011-11-29T00:39:59Z	2018-02-24T03:21:25Z	2010
JAN, 3 2010-BALE BANJAR ADAT DHARMA SADHU DUKUH KAPELASPAS.txt	file	   1.46K	rw-	2011-11-29T00:40:12Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42108	4096	3	0	0	1980-01-01T00:00:00Z	2011-11-29T00:40:12Z	2018-02-24T03:19:48Z	2010
JAN, 2 2010-Lumut-lumut Watulumbang (52) dharma ririh.txt	file	   3.1K	rw-	2011-11-29T00:40:27Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42109	4096	7	0	0	1980-01-01T00:00:00Z	2011-11-29T00:40:27Z	2018-02-24T03:21:52Z	2010
JAN, 14 2010-WANTI WARSA KAPING-32, IWAPI BALI NGWENTENANG SEMINAR KANKER.txt	file	   1.62K	rw-	2011-11-29T00:41:16Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42110	4096	4	0	0	1980-01-01T00:00:00Z	2011-11-29T00:41:16Z	2018-02-24T03:21:40Z	2010
JAN, 14 2010-UMAT HINDU TANGKIL KA PURA JAGATNATA.txt	file	   1.28K	rw-	2011-11-29T00:41:24Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42111	4096	3	0	0	1980-01-01T00:00:00Z	2011-11-29T00:41:24Z	2018-02-24T03:19:37Z	2010
JAN, 14 2010-NGENTEG LINGGIH RING PURA DALEM RESI.txt	file	   1.57K	rw-	2011-11-29T00:41:32Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42112	4096	4	0	0	1980-01-01T00:00:00Z	2011-11-29T00:41:32Z	2018-02-24T03:19:52Z	2010
JAN, 14 2010-NGENTEG LINGGIH RING MERAJAN BUJANGGA WAISNAWA BANYUATIS.txt	file	   1.58K	rw-	2011-11-29T00:41:43Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42113	4096	4	0	0	1980-01-01T00:00:00Z	2011-11-29T00:41:43Z	2018-02-24T03:20:05Z	2010
JAN, 14 2010-DIES NATALIS PERDIKNAS NGWENTENANG LOMBA TI MICROSOFT OFFICE.txt	file	   2K	rw-	2011-11-29T00:41:52Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42114	4096	4	0	0	1980-01-01T00:00:00Z	2011-11-29T00:41:52Z	2018-02-24T03:22:50Z	2010
JAN, 12 2010-KARYA RING PURA PENATARAN AGUNG KAWITAN SATRIYA I DEWA KAEL PEJNDENG.txt	file	   1.72K	rw-	2011-11-29T00:42:04Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42115	4096	4	0	0	1980-01-01T00:00:00Z	2011-11-29T00:42:04Z	2018-02-24T03:20:47Z	2010
JAN, 12 2010-IDA RATU BAGUS NGLIMBAKANG AJAH-AJAHAN WEDA RING AUSTRALIA.txt	file	   1.65K	rw-	2011-11-29T00:42:15Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42116	4096	4	0	0	1980-01-01T00:00:00Z	2011-11-29T00:42:15Z	2018-02-24T03:22:12Z	2010
JAN, 12 2010-DANA TUNJANGAN PROFESI GURU KIRANG RP 3 M.txt	file	   1.69K	rw-	2011-11-29T00:42:23Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42117	4096	4	0	0	1980-01-01T00:00:00Z	2011-11-29T00:42:23Z	2018-02-24T03:21:10Z	2010
JAN, 2 2010-Mumbai.txt	file	   7.33K	rw-	2011-11-29T00:42:41Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42118	4096	15	0	0	1980-01-01T00:00:00Z	2011-11-29T00:42:41Z	2018-02-24T03:20:58Z	2010
JAN, 2 2010-Peteng.txt	file	   1.49K	rw-	2011-11-29T00:43:44Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42119	4096	3	0	0	1980-01-01T00:00:00Z	2011-11-29T00:43:44Z	2018-02-24T03:19:37Z	2010
JAN, 9 2010-ASÉP.txt	file	   4.47K	rw-	2011-11-29T00:44:32Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42120	4096	9	0	0	1980-01-01T00:00:00Z	2011-11-29T00:44:32Z	2018-02-24T03:20:41Z	2010
JAN, 9 2010-Basang.txt	file	   7.98K	rw-	2011-11-29T00:45:30Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42121	4096	16	0	0	1980-01-01T00:00:00Z	2011-11-29T00:45:30Z	2018-02-24T03:20:23Z	2010
JAN, 9 2010-Jejeh, Nguber Betara Aji Upacara.txt	file	   2.65K	rw-	2011-11-29T00:47:15Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42122	4096	6	0	0	1980-01-01T00:00:00Z	2011-11-29T00:47:15Z	2018-02-24T03:21:35Z	2010
JAN, 9 2010-Koprasi-koprasian.txt	file	   2.21K	rw-	2011-11-29T00:51:34Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42123	4096	5	0	0	1980-01-01T00:00:00Z	2011-11-29T00:51:34Z	2018-02-24T03:21:10Z	2010
JAN, 16 2010-Bali Akéh Kélangan Dokumentasi Penting.txt	file	   6.69K	rw-	2011-11-29T01:03:04Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42124	4096	14	0	0	1980-01-01T00:00:00Z	2011-11-29T01:03:04Z	2018-02-24T03:20:44Z	2010
JAN, 16 2010-Lumut-lumut Watulumbang (54).txt	file	   3.1K	rw-	2011-11-29T01:09:00Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42125	4096	7	0	0	1980-01-01T00:00:00Z	2011-11-29T01:09:00Z	2018-02-24T03:20:49Z	2010
JAN, 16 2010-Mémé Ketumpit.txt	file	   4.74K	rw-	2011-11-29T01:21:56Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42126	4096	10	0	0	1980-01-01T00:00:00Z	2011-11-29T01:21:56Z	2018-02-24T03:20:38Z	2010
JAN, 16 2010-Semaya.txt	file	   1.83K	rw-	2011-11-29T01:31:21Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42127	4096	4	0	0	1980-01-01T00:00:00Z	2011-11-29T01:31:21Z	2018-02-24T03:20:29Z	2010
JAN, 19 2010-2010, BANK SINAR NGAPTIANG 1 TRILYUN LANGKUNG.txt	file	   1.34K	rw-	2011-11-29T01:33:34Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42128	4096	3	0	0	1980-01-01T00:00:00Z	2011-11-29T01:33:34Z	2018-02-24T03:20:24Z	2010
JAN, 18 2010-YSDS MALUKAT RING PURA TIRTA EMPUL.txt	file	   1.66K	rw-	2011-11-29T01:33:44Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42129	4096	4	0	0	1980-01-01T00:00:00Z	2011-11-29T01:33:44Z	2018-02-24T03:21:16Z	2010
JAN, 18 2010-RAPAT KERJA BANK SINAR.txt	file	   1.92K	rw-	2011-11-29T01:33:52Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42130	4096	4	0	0	1980-01-01T00:00:00Z	2011-11-29T01:33:52Z	2018-02-24T03:21:58Z	2010
JAN, 19 2010-PEMKOT DENPASAR SAYAGA NGLAKSANAYANG JKBM.txt	file	   1.25K	rw-	2011-11-29T01:33:59Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42131	4096	3	0	0	1980-01-01T00:00:00Z	2011-11-29T01:33:59Z	2018-02-24T03:22:11Z	2010
JAN, 23 2010-Dedaaran.txt	file	   2.45K	rw-	2011-11-29T01:39:52Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42132	4096	5	0	0	1980-01-01T00:00:00Z	2011-11-29T01:39:52Z	2018-02-24T03:19:53Z	2010
JAN, 23 2010-Galuh Payuk.txt	file	   4.67K	rw-	2011-11-29T01:49:28Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42133	4096	10	0	0	1980-01-01T00:00:00Z	2011-11-29T01:49:28Z	2018-02-24T03:22:09Z	2010
JAN, 23 2010-Inget.txt	file	   3.01K	rw-	2011-11-29T01:50:38Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42134	4096	7	0	0	1980-01-01T00:00:00Z	2011-11-29T01:50:38Z	2018-02-24T03:20:22Z	2010
JAN, 23 2010-Lumut-lumut Watulumbang (55).txt	file	   2.81K	rw-	2011-11-29T01:53:04Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42135	4096	6	0	0	1980-01-01T00:00:00Z	2011-11-29T01:53:04Z	2018-02-24T03:21:33Z	2010
JAN, 23 2010-Mangdané Taman Budaya Nénten Kabaos Tenget.txt	file	   1.81K	rw-	2011-11-29T02:21:48Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42136	4096	4	0	0	1980-01-01T00:00:00Z	2011-11-29T02:21:48Z	2018-02-24T03:21:40Z	2010
JAN, 23 2010-Ngidih, Nunas, Natakang Lima Ari Dwijayanthi.txt	file	   2.95K	rw-	2011-11-29T02:35:27Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42137	4096	6	0	0	1980-01-01T00:00:00Z	2011-11-29T02:35:27Z	2018-02-24T03:21:07Z	2010
JAN, 23 2010-Satak Juta .txt	file	   7.28K	rw-	2011-11-29T02:39:16Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42138	4096	15	0	0	1980-01-01T00:00:00Z	2011-11-29T02:39:16Z	2018-02-24T03:20:44Z	2010
JAN, 23 2010-Srombotan.txt	file	   2.39K	rw-	2011-11-29T03:09:42Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42139	4096	5	0	0	1980-01-01T00:00:00Z	2011-11-29T03:09:42Z	2018-02-24T03:21:25Z	2010
JAN, 23 2010-Wisatawan Taler Oneng Sareng Serombotan Klungkung.txt	file	   2.86K	rw-	2011-11-29T03:27:16Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42140	4096	6	0	0	1980-01-01T00:00:00Z	2011-11-29T03:27:16Z	2018-02-24T03:21:52Z	2010
JAN, 25 2010-BANJAR PEKAMBINGAN NGMARGIANG UPACARA MAMUKUR.txt	file	   1.61K	rw-	2011-12-02T01:36:01Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42141	4096	4	0	0	1980-01-01T00:00:00Z	2011-12-02T01:36:01Z	2018-02-24T03:20:59Z	2010
JAN, 25 2010-TIRTA YATRA RING PURA KHAYANGAN SRIJONG.txt	file	   1.63K	rw-	2011-12-02T01:36:13Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42142	4096	4	0	0	1980-01-01T00:00:00Z	2011-12-02T01:36:13Z	2018-02-24T03:20:05Z	2010
JAN, 25 2010-NGWERDIANG BUDAYA BALI MAJALARAN WORKSHOP.txt	file	   1.31K	rw-	2011-12-02T01:36:40Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42143	4096	3	0	0	1980-01-01T00:00:00Z	2011-12-02T01:36:40Z	2018-02-24T03:21:25Z	2010
JAN, 28 2010-NGENING DAN MENDAK TIRTA DI PURA SEGENING.txt	file	   1.42K	rw-	2011-12-02T01:36:56Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42144	4096	3	0	0	1980-01-01T00:00:00Z	2011-12-02T01:36:56Z	2018-02-24T03:19:35Z	2010
JAN, 30 2010-Loba.txt	file	   2.45K	rw-	2011-12-02T01:40:39Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42145	4096	5	0	0	1980-01-01T00:00:00Z	2011-12-02T01:40:39Z	2018-02-24T03:22:48Z	2010
JAN, 30 2010-Ngwangun Budaya Inteléktual antuk Ngluncurang Buku.txt	file	   3.75K	rw-	2011-12-02T01:43:10Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42146	4096	8	0	0	1980-01-01T00:00:00Z	2011-12-02T01:43:10Z	2018-02-24T03:20:29Z	2010
JAN, 30 2010-Sukerta Désa lan Krama.txt	file	   2.06K	rw-	2011-12-02T01:43:36Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42147	4096	5	0	0	1980-01-01T00:00:00Z	2011-12-02T01:43:36Z	2018-02-24T03:20:41Z	2010
JAN, 30 2010-Wiwéka Désa Adat.txt	file	   3.01K	rw-	2011-12-02T01:44:07Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42148	4096	7	0	0	1980-01-01T00:00:00Z	2011-12-02T01:44:07Z	2018-02-24T03:20:59Z	2010
JUL, 4 2010-Anom-anomé taler Kadaut Dados Végetaris.txt	file	   2.49K	rw-	2011-12-02T01:45:13Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42149	4096	5	0	0	1980-01-01T00:00:00Z	2011-12-02T01:45:13Z	2018-02-24T03:21:38Z	2010
JUL, 4 2010-Bangun.txt	file	   7.8K	rw-	2011-12-02T01:45:48Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42150	4096	16	0	0	1980-01-01T00:00:00Z	2011-12-02T01:45:48Z	2018-02-24T03:20:24Z	2010
JUL, 4 2010-LPD Pinaka Panekek Adat lan Budaya Bali.txt	file	   1.6K	rw-	2011-12-02T01:46:18Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42151	4096	4	0	0	1980-01-01T00:00:00Z	2011-12-02T01:46:18Z	2018-02-24T03:20:30Z	2010
JUL, 4 2010-Nincapang Kasukertan, Ngeraketang Panyamabrayaan.txt	file	   1.86K	rw-	2011-12-02T01:47:07Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42152	4096	4	0	0	1980-01-01T00:00:00Z	2011-12-02T01:47:07Z	2018-02-24T03:21:16Z	2010
JUL, 4 2010-Pemerintah Provinsi Bali Ngrencana Ngwangun Jalan Layang.txt	file	   2.33K	rw-	2011-12-02T01:47:47Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42153	4096	5	0	0	1980-01-01T00:00:00Z	2011-12-02T01:47:47Z	2018-02-24T03:20:37Z	2010
JUL, 4 2010-Végetaris Sayan Nglimbak, Warung Végetarian Ngakéhang.txt	file	   2.72K	rw-	2011-12-02T01:48:21Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42154	4096	6	0	0	1980-01-01T00:00:00Z	2011-12-02T01:48:21Z	2018-02-24T03:21:10Z	2010
JUL, 5 2010-KARYA RING PURA MERAJAN KANGINAN KASINEB.txt	file	   1.63K	rw-	2011-12-02T01:48:57Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42155	4096	4	0	0	1980-01-01T00:00:00Z	2011-12-02T01:48:57Z	2018-02-24T03:19:36Z	2010
JUL, 5 2010-PASRAMAN ALIT DESA ADAT KEROBOKAN.txt	file	   1.57K	rw-	2011-12-02T01:49:15Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42156	4096	4	0	0	1980-01-01T00:00:00Z	2011-12-02T01:49:15Z	2018-02-24T03:22:48Z	2010
JUL, 5 2010-PEMKAB GIANYAR NGANYARIN RING PURA SEMERU AGUNG.txt	file	   1.26K	rw-	2011-12-02T01:49:46Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42157	4096	3	0	0	1980-01-01T00:00:00Z	2011-12-02T01:49:46Z	2018-02-24T03:22:12Z	2010
JUL, 5 2010-PEMPROV BALI NGATURANG BHAKTI PENGANYAR RING SEMERU.txt	file	   2.19K	rw-	2011-12-02T01:49:59Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42158	4096	5	0	0	1980-01-01T00:00:00Z	2011-12-02T01:49:59Z	2018-02-24T03:21:14Z	2010
JUL, 8 2010-BASA BALI SAJRONING UPACARA PAWIWAHAN ADAT BALI.txt	file	   1.82K	rw-	2011-12-02T01:50:23Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42159	4096	4	0	0	1980-01-01T00:00:00Z	2011-12-02T01:50:23Z	2018-02-24T03:21:23Z	2010
JUL, 11 2010-Karauhan.txt	file	   7.55K	rw-	2011-12-02T01:51:12Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42160	4096	16	0	0	1980-01-01T00:00:00Z	2011-12-02T01:51:12Z	2018-02-24T03:21:04Z	2010
JUL, 11 2010-Kulkul.txt	file	   3.28K	rw-	2011-12-02T01:52:10Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42161	4096	7	0	0	1980-01-01T00:00:00Z	2011-12-02T01:52:10Z	2018-02-24T03:19:46Z	2010
JUL, 11 2010-Lumut-lumut Watulumbang (79).txt	file	   3.28K	rw-	2011-12-02T01:52:43Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42162	4096	7	0	0	1980-01-01T00:00:00Z	2011-12-02T01:52:43Z	2018-02-24T03:21:44Z	2010
JUL, 11 2010-Mabersih.txt	file	   2.63K	rw-	2011-12-02T01:53:21Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42163	4096	6	0	0	1980-01-01T00:00:00Z	2011-12-02T01:53:21Z	2018-02-24T03:20:32Z	2010
JUL, 11 2010-Mengkeb ring Suryaksiu.txt	file	   2.56K	rw-	2011-12-02T01:54:11Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42164	4096	6	0	0	1980-01-01T00:00:00Z	2011-12-02T01:54:11Z	2018-02-24T03:20:47Z	2010
JUL, 11 2010-Pul Si Nogé.txt	file	   2.81K	rw-	2011-12-02T01:55:11Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42165	4096	6	0	0	1980-01-01T00:00:00Z	2011-12-02T01:55:11Z	2018-02-24T03:20:37Z	2010
JUL, 11 2010-Tayangan TV Durung Aman Majeng Alit-alit.txt	file	   2.7K	rw-	2011-12-02T01:55:57Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42166	4096	6	0	0	1980-01-01T00:00:00Z	2011-12-02T01:55:57Z	2018-02-24T03:19:53Z	2010
JUL, 18 2010-Cabul.txt	file	   3.29K	rw-	2011-12-02T01:56:35Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42167	4096	7	0	0	1980-01-01T00:00:00Z	2011-12-02T01:56:35Z	2018-02-24T03:21:04Z	2010
JUL, 18 2010-Fifin Diah Olivianti Neliti Teba.txt	file	   1.27K	rw-	2011-12-02T01:57:01Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42168	4096	3	0	0	1980-01-01T00:00:00Z	2011-12-02T01:57:01Z	2018-02-24T03:20:27Z	2010
JUL, 18 2010-Lomba Nyastra PKB, Aéng.txt	file	   3.55K	rw-	2011-12-02T01:57:45Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42169	4096	8	0	0	1980-01-01T00:00:00Z	2011-12-02T01:57:45Z	2018-02-24T03:21:51Z	2010
JUL, 18 2010-Lumut-lumut Watulumbang (80) Sekar Makelopak Siki.txt	file	   3.07K	rw-	2011-12-02T01:58:47Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42170	4096	7	0	0	1980-01-01T00:00:00Z	2011-12-02T01:58:47Z	2018-02-24T03:19:48Z	2010
JUL, 18 2010-Ngukir Yéh.txt	file	   1.96K	rw-	2011-12-02T02:05:18Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42171	4096	4	0	0	1980-01-01T00:00:00Z	2011-12-02T02:05:18Z	2018-02-24T03:19:51Z	2010
JUL, 18 2010-Ngwaliang Teba, Ngirangin Polusi Amunapi wigunan tebané.txt	file	   3.16K	rw-	2011-12-02T02:08:41Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42172	4096	7	0	0	1980-01-01T00:00:00Z	2011-12-02T02:08:41Z	2018-02-24T03:20:24Z	2010
JUL, 18 2010-Takut Maledak, Konsumèn Jejeh Nganggèn Gas Élpiji.txt	file	   3.31K	rw-	2011-12-02T02:12:30Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42173	4096	7	0	0	1980-01-01T00:00:00Z	2011-12-02T02:12:30Z	2018-02-24T03:20:24Z	2010
JUL, 18 2010-Teba.txt	file	   3.06K	rw-	2011-12-02T02:17:31Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42174	4096	7	0	0	1980-01-01T00:00:00Z	2011-12-02T02:17:31Z	2018-02-24T03:22:10Z	2010
JUL, 18 2010-Teba, Tebén.txt	file	   2.44K	rw-	2011-12-02T02:26:44Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42175	4096	5	0	0	1980-01-01T00:00:00Z	2011-12-02T02:26:44Z	2018-02-24T03:20:10Z	2010
JUL, 25 2010-Wikan Main Drama.txt	file	   1.51K	rw-	2011-12-02T06:34:05Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42176	4096	4	0	0	1980-01-01T00:00:00Z	2011-12-02T06:34:05Z	2018-02-24T03:21:43Z	2010
JUL, 25 2010-I Pahang.txt	file	   2.01K	rw-	2011-12-02T06:34:22Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42177	4096	5	0	0	1980-01-01T00:00:00Z	2011-12-02T06:34:22Z	2018-02-24T03:21:51Z	2010
JUL, 25 2010-Lumut-lumut Watulumbang (81).txt	file	   2.95K	rw-	2011-12-02T06:35:20Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42178	4096	6	0	0	1980-01-01T00:00:00Z	2011-12-02T06:35:20Z	2018-02-24T03:22:11Z	2010
JUL, 25 2010-Luu.txt	file	   3.24K	rw-	2011-12-02T06:35:57Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42179	4096	7	0	0	1980-01-01T00:00:00Z	2011-12-02T06:35:57Z	2018-02-24T03:20:32Z	2010
JUL, 25 2010-Malajah Makarya.txt	file	   2.5K	rw-	2011-12-02T06:36:33Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42180	4096	6	0	0	1980-01-01T00:00:00Z	2011-12-02T06:36:33Z	2018-02-24T03:21:59Z	2010
JUL, 25 2010-Nincapnyané Pangajin Beras.txt	file	   2.56K	rw-	2011-12-02T06:37:15Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42181	4096	6	0	0	1980-01-01T00:00:00Z	2011-12-02T06:37:15Z	2018-02-24T03:20:05Z	2010
JUL, 25 2010-Pagancan mangripta.txt	file	   4.51K	rw-	2011-12-02T06:40:28Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42182	4096	10	0	0	1980-01-01T00:00:00Z	2011-12-02T06:40:28Z	2018-02-24T03:20:18Z	2010
JUL, 25 2010-Pagehang.txt	file	   5.61K	rw-	2011-12-02T06:41:36Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42183	4096	12	0	0	1980-01-01T00:00:00Z	2011-12-02T06:41:36Z	2018-02-24T03:20:41Z	2010
JUL, 25 2010-PEDIDI.txt	file	   8.28K	rw-	2011-12-02T06:42:45Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42184	4096	17	0	0	1980-01-01T00:00:00Z	2011-12-02T06:42:45Z	2018-02-24T03:20:45Z	2010
JUL, 25 2010-Raré.txt	file	   3.57K	rw-	2011-12-02T06:43:26Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42185	4096	8	0	0	1980-01-01T00:00:00Z	2011-12-02T06:43:26Z	2018-02-24T03:22:49Z	2010
JUL, 25 2010-Sopir taksi mawali demo.txt	file	 388	rw-	2011-12-02T06:43:48Z	Gede Primahadi W. Rajeg	CompLexico	428019990	0	0	42186	4096	1	0	0	1980-01-01T00:00:00Z	2011-12-02T06:43:48Z	2018-02-24T03:20:45Z	2010
