word_count	path	year_folder
515	JUN, 24 2012-Polih Makarya Pinaka Pengusaha Batako.txt	2012
521	MAR, 11 2012-Rurung Idup Rurung Idup.txt	2012
553	MAR, 11 2012-Sagara-Giri Adu Muka ring Gunung Payung.txt	2012
449	MAR, 18 2012-Angen Sang Manik Sajroning Garba.txt	2012
181	MAR, 25 2012-Muyungin Raga.txt	2012
1289	MEI, 20 2012-Bogbog Ajum.txt	2012
363	MEI, 20 2012-Sekolah Negeri Nénten Kadadosang Nuduk Biaya Awal Tahun.txt	2012
544	MEI, 27 2012-Mlajahin Karakter Malarapan Wayang.txt	2012
650	NOV, 18 2012-I Kaki Dengkil Japa.txt	2012
257	NOV, 18 2012-Ngawigunayang Sisan Watu Padas Manados Kerajinan Patung.txt	2012
702	NOV, 4 2012-Mitos Mesti Kaimbangin Antuk Analisa Medis.txt	2012
491	NOV, 4 2012-Pasupati Sastra Pikolih Sang Sujana Mautama.txt	2012
340	OKT, 14 2012-Kemulan Taksu, Maniféstasi Kréatifitas Manusa.txt	2012
726	OKT, 14 2012-Taksu Pacang Langgéng Yéning Kayun Setata Mlajahang.txt	2012
503	OKT, 14 2012-TUNTUNAN KARAKTER WANGSA.txt	2012
1250	OKT, 21 2012-Event Organizer.txt	2012
661	OKT, 21 2012-I Kaki Dengkil-belog.txt	2012
402	OKT, 21 2012-PENDIDIKAN KARAKTER.txt	2012
591	OKT, 21 2012-Radhéya Mambek Suputra Luih.txt	2012
925	OKT, 7 2012-Katawahan Wentuk Tapel Bali Manut Fungsi.txt	2012
429	OKT, 7 2012-TUNTUNAN KARAKTER WANGSA.txt	2012
876	SEP, 16 2012-Makudang-Kudang Tradisi ring Bali.txt	2012
457	SEP, 2 2012-Bali Kadadosang Objék Dagangan.txt	2012
285	SEP, 2 2012-Bénténg Pertahanan Krama Hindu.txt	2012
648	SEP, 2 2012-Kuningan, Ka – Uningan Molihang Kaweruhan.txt	2012
589	SEP, 23 2012-Kemiskinan ring Tengah Derasnyané Gemerincing Dolar.txt	2012
357	SEP, 23 2012-Pujawali Ngusaba Purnamaning Sasih Kapat ring Pura Tuluk Biyu Batur.txt	2012
443	SEP, 9 2012-Miras Sering Ngawinang Aksi Kriminalitas.txt	2012
587	APR, 14 2013-I Kaki Dengkil_Satya.txt	2013
825	APR, 14 2013-Ngrajegang Bali Malarapan Ajahan Sad Kertih.txt	2013
625	APR, 14 2013-Tilik tur Tenang pinaka Kunci Keberhasilan.txt	2013
699	APR, 21 2013-I Kaki Dengkil_Moha.txt	2013
387	APR, 21 2013-KELAPA MAWIT SAKING PRABUN BHATARA BRAHMA.txt	2013
243	APR, 21 2013-Nenten mesti setata Katengetang.txt	2013
673	APR, 21 2013-Ujian Nasional Sampunang Kajejehin.txt	2013
233	APR, 28 2013-Pantaraning Dalang sajeroning Dharma Pawayangan.txt	2013
485	APR, 28 2013-Wayang Kulit Bali Tontonan sané Madaging Tuntunan.txt	2013
760	APR, 7 2013-Aran Manusa Bali, Sarat Nilai Budaya Tradisi.txt	2013
500	APR, 7 2013-Busung Sulawesi ring Rerahinan Jagat Bali.txt	2013
573	APR, 7 2013-Embas Gatotkaca.txt	2013
367	APR, 7 2013-Ngulapin, Mawali Nincapang.txt	2013
406	APR, 7 2013-Ngulati Tumbuh kembang Anak Alit, Kakawitin saking Mendem Ari-Ari.txt	2013
588	APR, 7 2013-Porosan, Sarana Bhakti majeng Bhatara Tri Murti.txt	2013
376	AUG, 11 2013-Banyu Pinaruh Rahina Nunas Toya Kaweruhan.txt	2013
841	AUG, 11 2013-Baya lan Pituduh.txt	2013
504	AUG, 11 2013-Genah Melukat Sebatu Ngicalang Mala lan Nyuciang Angga.txt	2013
716	AUG, 11 2013-I Kaki Dengkil_sah.txt	2013
754	AUG, 11 2013-Kautaman Sang Yudistira (1).txt	2013
249	AUG, 11 2013-Mawit Sekala lan Niskala.txt	2013
516	AUG, 11 2013-Nerima Penghargaan Upakarti.txt	2013
669	AUG, 18 2013-Keutaman Sang Yudistira (2).txt	2013
313	AUG, 18 2013-Ngiring Mabaos Ngangg.txt	2013
384	AUG, 18 2013-Rauhnyan.txt	2013
168	AUG, 18 2013-Tato.txt	2013
421	AUG, 18 2013-Waged Masatua, Juara Menganyam.txt	2013
252	AUG, 25 2013-Cenk blonk Ngram.txt	2013
434	AUG, 25 2013-Dupa Dipa Niyasa Akasa Lan Sakti Tattwa.txt	2013
655	AUG, 25 2013-I Kaki Dengkil_mahardika.txt	2013
448	AUG, 25 2013-Juara I Lomba Wayang Kulit Sajebag Bali.txt	2013
562	AUG, 25 2013-Keutaman Sang Yudistira (3).txt	2013
469	AUG, 25 2013-Langkah Publikasi Mangda Tumbuh Semangat ring Pusaka lan Citra Bangsa.txt	2013
137	AUG, 25 2013-M.txt	2013
379	AUG, 25 2013-Mesti W.txt	2013
409	AUG, 25 2013-Pura Taman Ayun.txt	2013
357	AUG, 25 2013-Sampunan Terus Kaadol.txt	2013
1072	AUG, 25 2013-Suryan.txt	2013
496	AUG, 4 2013-Meled Masolah Kantos Lingsir.txt	2013
489	AUG, 4 2013-Ngasilang Perenang Nasional.txt	2013
531	AUG, 4 2013-Nguratiang Kesejahteraan Véteran.txt	2013
780	AUG, 4 2013-Sor Singgih Basa Bali.txt	2013
368	FEB, 17 2013-Bali ring Tengahing Ancaman Krisis Toya.txt	2013
621	FEB, 17 2013-Pageh ring Tengahing Panglimbak Teknologi lan Modernisasi.txt	2013
776	FEB, 17 2013-Tembang, Satmaka Tutur Palinderan Urip.txt	2013
395	FEB, 24 2013-Filosofis Daksina pinaka Sarana Upakara.txt	2013
514	FEB, 24 2013-Suksmaning Sekar sajeroning Banten.txt	2013
705	FEB, 3 2013-Nyelehin Nilai Poleng.txt	2013
561	FEB, 3 2013-Surat Mabasa Bali.txt	2013
607	FEB, 3 2013-Tradisi Sané Mentradisi ring Manusa Tradisional lan Modérn.txt	2013
455	FEB, 3 2013-Unteng Magama ring Kali Yuga.txt	2013
634	FEB, 3 2013-Walapa.txt	2013
151	JAN, 13 2013-Lontar.txt	2013
315	JAN, 13 2013-Nagingin sané Puyung Manados Maisi.txt	2013
471	JAN, 13 2013-PASUPATI, NGURIPANG SIMBOL SUCI.txt	2013
592	JAN, 13 2013-Patut Kapikayunin Perubahan Kurikulum Pendidikan 2013.txt	2013
646	JAN, 20 2013-Air tanah Dalam Sayan Kirang, Bali Krisis Air.txt	2013
351	JAN, 20 2013-Meled Manados Polwan sané Wikan Magending.txt	2013
419	JAN, 6 2013-Yadnya Pinih Alit Ngawi Keharmonisan.txt	2013
593	JUL, 14 2013-Ng.txt	2013
334	JUL, 14 2013-Pengelola Katureksa.txt	2013
154	JUL, 21 2013-Dadi Luh.txt	2013
1458	JUL, 21 2013-Dadong Dengkot.txt	2013
435	JUL, 21 2013-Ngeret Indria Melarapan Api Takep.txt	2013
765	JUL, 28 2013-I Kaki Dengkil_arthaka.txt	2013
466	JUL, 28 2013-Numbuhang Rasa Seneng ring Seni.txt	2013
493	JUL, 28 2013-Skala Prioritas.txt	2013
1345	JUL, 28 2013-Tegakan Anyar.txt	2013
430	JUL, 28 2013-Widang Pertanian Muatang Action Strategis.txt	2013
466	JUL, 7 2013-Ajerih Siswa Majeng Basa Indon.txt	2013
469	JUL, 7 2013-Nglestariang Tanaman Obat Tradisional.txt	2013
307	JUL, 7 2013-Tradisional Vs Modérn.txt	2013
527	JUN, 16 2013-Para Krama Mapangapti Makasami Kawaliang Sakadi Jatimula.txt	2013
585	JUN, 2 2013-Bendéga ring Bali Sayan Méweh.txt	2013
436	JUN, 2 2013-Bisnis Raab Ambengan, Katah Karereh Pelaku Pariwisata.txt	2013
982	JUN, 2 2013-Titah.txt	2013
455	JUN, 23 2013-Kantunké Guru patut Digugu lan Ditiru.txt	2013
525	JUN, 23 2013-Mulat Sarira.txt	2013
551	JUN, 23 2013-Pendidikan Karakter Majalaran antuk Gerakan Pramuka.txt	2013
520	JUN, 23 2013-Perajin Bidé Kantun Ajeg.txt	2013
268	JUN, 23 2013-Pujawali ring Pura Kahyangan Jagat Kancing Gumi.txt	2013
468	JUN, 23 2013-Tamba Tradisional, Tetamian Budaya Bali.txt	2013
520	JUN, 30 2013-Nyuukang Krama Mawali Nresnain Lontar Bali.txt	2013
676	JUN, 9 2013-I Kaki Dengkil_Guna.txt	2013
529	JUN, 9 2013-Kearifan Lokal Lisan Jenius Bali.txt	2013
447	JUN, 9 2013-Sekar pinaka Niyasa Panglebur Mala.txt	2013
537	JUN, 9 2013-Sukses Molihang Tiga Medali Porjar.txt	2013
839	MAR, 17 2013-I Kaki Dengkil Nyepi.txt	2013
450	MAR, 17 2013-Luh Putu Sri Armini Nambakin Komersialisasi Pendidikan.txt	2013
670	MAR, 17 2013-Panyangran Rahinan Nyepi Makalarapan Ngupapira Tuntunan Karakter.txt	2013
318	MAR, 24 2013-Ida Bhatara Turun Kabéh ring Pura Agung Besakih.txt	2013
452	MAR, 24 2013-Krama Bali Kirang Sayaga Masanding Sareng Pendatang.txt	2013
884	MAR, 24 2013-Ngulati Rajeg Bali.txt	2013
1296	MAR, 24 2013-Ogoh-ogoh.txt	2013
577	MAR, 24 2013-Suksman Buah (Pinang), Basé lan Pamor sajeroning Porosan.txt	2013
203	MAR, 3 2013-Kawéntenan Tatit ring Bali.txt	2013
707	MAR, 3 2013-Napi Awinan, Ogoh-Ogoh Kaplaspas.txt	2013
133	MAR, 3 2013-Tudékamatra.txt	2013
685	MAR, 31 2013-I Kaki Dengkil Maidihan.txt	2013
361	MAR, 31 2013-Ngawit April, Tarif Listrik Katincapang.txt	2013
160	MAR, 31 2013-Nyesel Padidi.txt	2013
416	MEI, 12 2013-Katattwaning Tebu Pinaka Pirantin Banten.txt	2013
281	MEI, 12 2013-Mangku Regig Lewih Ngutamayang Kualitas.txt	2013
396	MEI, 12 2013-Meled Meneliti Kasus Perceraian.txt	2013
585	MEI, 12 2013-Mulatsarira Nyanggra Pilgub Bali Ngulati Bali Santi-Jagathita.txt	2013
540	MEI, 12 2013-Pantaraning Sakral lan Propan Mesti Kabinayang.txt	2013
318	MEI, 12 2013-Perédaran Obat Ilégal Sayan Ngakéhang.txt	2013
533	MEI, 19 2013-Patutné Madué Rasa Bangga ring Kebudayaan Bali.txt	2013
1414	MEI, 26 2013-Cenidra Djelantik Santha.txt	2013
515	MEI, 26 2013-Éksisténsi Undagi Kulkul Antuk Kaajegan.txt	2013
311	MEI, 26 2013-Kasus Séks Yowanané Nincap.txt	2013
430	MEI, 26 2013-Nénten Seneng Politik, Milihin Independen.txt	2013
333	MEI, 5 2013-Ajeg Bali Macihna saking Makudang-kudang “Latar Belakang Keilmuan”.txt	2013
662	MEI, 5 2013-I Kaki Dengkil_Nayaka.txt	2013
1131	MEI, 5 2013-KALULUT ARTA BERANA.txt	2013
443	MEI, 5 2013-Konsép Ngayah Tetujon Ngayah Boya Pamerih.txt	2013
354	MEI, 5 2013-Suksman Sarwa Praniné Dados Lakar Banten.txt	2013
573	SEP, 15 2013-Bhakti ring Leluhur.txt	2013
645	SEP, 15 2013-I Kaki Dengkil_wanita.txt	2013
642	SEP, 15 2013-Pemulung.txt	2013
468	SEP, 8 2013-Nginutin Ideologi Hindu lan Kabudayaan Bali.txt	2013
520	SEP, 8 2013-Rahina Ping Kalih.txt	2013
429	SEP, 8 2013-Sampunang Kimud Maparilaksana lan Mabudaya Bali.txt	2013
732	SEP, 8 2013-Yadnya Ngertiang Samudra Danu miwah Tukad.txt	2013
